0	1.016
1	0.14
2	0.11
3	0.11
4	0.094
5	0.062
6	0.062
7	0.078
8	0.063
9	0.063
10	0.066
11	0.051
12	0.062
13	0.046
14	0.047
15	0.063
16	0.047
17	0.031
18	0.047
19	0.047
20	0.047
21	0.046
22	0.047
23	0.047
24	0.047
25	0.046
26	0.047
27	0.047
28	0.046
29	0.047
30	0.047
31	0.063
32	0.079
33	0.032
34	0.046
35	0.047
36	0.047
37	0.047
38	0.055
39	0.047
40	0.046
41	0.047
42	0.047
43	0.047
44	0.047
45	0.047
46	0.031
47	0.047
48	0.047
49	0.047
50	0.047
51	0.047
52	0.047
53	0.047
54	0.032
55	0.047
56	0.046
57	0.047
58	0.031
59	0.047
60	0.047
61	0.047
62	0.047
63	0.078
64	0.046
65	0.046
66	0.047
67	0.047
68	0.047
69	0.031
70	0.047
71	0.047
