0	1.773
1	1.061
2	0.612
3	0.56
4	0.639
5	0.472
6	0.481
7	0.512
8	0.534
9	0.481
10	0.625
11	0.501
12	0.491
13	0.501
14	0.441
15	0.463
16	0.41
17	0.382
18	0.371
19	0.408
20	0.371
21	0.352
22	0.284
23	0.28
24	0.304
25	0.544
26	0.285
27	0.35
28	0.375
29	0.327
30	0.364
31	0.327
32	0.395
33	0.355
34	0.355
35	0.388
36	0.328
37	0.33
38	0.333
39	0.354
40	0.358
41	0.306
42	0.368
43	0.389
44	0.397
45	0.349
46	0.337
47	0.367
48	0.338
49	0.336
50	0.409
51	0.444
52	0.406
53	0.483
54	0.364
55	0.408
56	0.472
57	0.36
58	0.36
59	0.396
60	0.379
61	0.385
62	0.471
63	0.409
64	0.374
65	0.432
66	0.416
67	0.427
68	0.664
69	0.5
70	0.443
71	0.461
72	0.412
73	0.526
74	0.409
75	0.421
76	0.452
77	0.467
78	0.465
79	0.464
80	0.463
81	0.449
82	0.519
83	0.443
84	0.463
85	0.487
86	0.438
87	0.442
88	0.527
89	0.535
90	0.498
91	0.558
92	0.445
93	0.508
94	0.461
95	0.503
96	0.494
97	0.456
98	0.506
99	0.569
100	0.515
101	0.543
102	0.508
103	0.495
104	0.493
105	0.495
106	0.506
107	0.547
108	0.559
109	0.577
110	0.515
111	0.517
112	0.512
113	0.62
114	0.555
115	0.595
116	0.514
117	0.524
118	0.514
119	0.547
120	0.565
121	0.58
122	0.554
123	0.514
124	0.586
125	0.611
126	0.54
127	0.57
128	0.579
129	0.566
130	0.554
131	0.577
132	0.563
133	0.626
134	0.632
135	0.731
136	1.032
137	0.582
138	0.584
139	0.559
140	0.601
141	0.602
142	0.581
143	0.586
144	0.643
145	0.617
146	0.609
147	0.612
148	0.698
149	0.624
150	0.602
151	0.674
152	0.595
153	0.601
154	0.599
155	0.605
156	0.6
157	0.616
158	0.721
159	0.627
160	0.64
161	0.681
162	0.703
163	0.744
164	0.697
165	0.684
166	0.747
167	0.659
168	0.65
169	0.841
170	0.671
171	0.7
172	0.755
173	0.7
174	0.705
175	0.743
176	0.697
177	0.731
178	0.841
179	0.778
180	0.674
181	0.701
182	0.685
183	0.679
184	0.723
185	0.828
186	0.766
187	0.812
188	0.729
189	0.72
190	0.8
191	0.757
192	0.744
193	0.812
194	0.727
195	0.718
196	0.732
197	0.729
198	0.779
199	0.761
===============================================================
Total Time for 200 Iteartions:109.51899999999999 (s)
Average Time per iteration :0.5475949999999999 (s)
===============================================================
#nodes:0
