0	0.939
1	1.11
2	1.224
3	1.329
4	1.419
5	1.534
6	1.617
7	1.694
8	1.776
9	1.861
10	1.984
11	2.061
12	2.124
13	2.196
14	2.259
15	2.328
16	2.389
17	2.47
18	2.547
19	2.611
20	2.658
21	2.703
22	2.763
23	2.812
24	2.86
25	2.913
26	2.971
27	3.033
28	3.086
29	3.129
30	3.173
31	3.214
32	3.261
33	3.308
34	3.351
35	3.424
36	3.468
37	3.51
38	3.553
39	3.598
40	3.645
41	3.687
42	3.731
43	3.777
44	3.816
45	3.862
46	3.908
47	3.966
48	4.007
49	4.048
50	4.088
51	4.134
52	4.175
53	4.216
54	4.26
55	4.301
56	4.339
57	4.378
58	4.424
59	4.48
60	4.519
61	4.568
62	4.622
63	4.685
64	4.743
65	4.795
66	4.845
67	4.901
68	4.94
69	4.986
70	5.036
71	5.087
72	5.137
73	5.195
74	5.252
75	5.304
76	5.349
77	5.401
78	5.447
79	5.483
80	5.52
81	5.565
82	5.601
83	5.648
84	5.696
85	5.748
86	5.79
87	5.828
88	5.885
89	5.922
90	5.96
91	5.998
92	6.036
93	6.075
94	6.111
95	6.154
96	6.203
97	6.248
98	6.287
99	6.324
===============================================================
Total Time for 100 Iteartions:400.39599999999984 (s)
Average Time per iteration :4.003959999999998 (s)
===============================================================
#nodes:4
