0	0.967
1	1.114
2	1.219
3	1.331
4	1.447
5	1.573
6	1.668
7	1.747
8	1.822
9	1.944
10	2.096
11	2.173
12	2.25
13	2.316
14	2.378
15	2.44
16	2.526
17	2.58
18	2.681
19	2.769
20	2.882
21	2.975
22	3.052
23	3.152
24	3.253
25	3.393
26	3.483
27	3.545
28	3.6
29	3.662
30	3.712
31	3.763
32	3.812
33	3.858
34	3.934
35	4.081
36	4.141
37	4.201
38	4.244
39	4.293
40	4.342
41	4.384
42	4.428
43	4.479
44	4.522
45	4.561
46	4.625
47	4.682
48	4.725
49	4.834
50	4.878
51	4.929
52	4.969
53	5.01
54	5.058
55	5.1
56	5.186
57	5.243
58	5.297
59	5.343
60	5.381
61	5.431
62	5.479
63	5.523
64	5.562
65	5.609
66	5.659
67	5.705
68	5.752
69	5.805
70	5.853
71	5.911
72	5.976
73	6.081
74	6.136
75	6.192
76	6.241
77	6.332
78	6.381
79	6.418
80	6.461
81	6.503
82	6.547
83	6.59
84	6.628
85	6.68
86	6.72
87	6.761
88	6.797
89	6.836
90	6.879
91	6.918
92	6.963
93	7.026
94	7.064
95	7.111
96	7.154
97	7.202
98	7.248
99	7.292
===============================================================
Total Time for 100 Iteartions:463.47900000000016 (s)
Average Time per iteration :4.6347900000000015 (s)
===============================================================
#nodes:4
