0	0.739
0	15123
1	0.172
1	15123
2	0.142
2	15123
3	0.14
3	15123
4	0.141
4	14940
5	0.196
5	15001
6	0.125
6	15001
7	0.126
7	15001
8	0.25
8	15001
9	0.109
9	15001
10	0.094
10	15001
11	0.156
11	15001
12	0.116
12	14940
13	0.141
13	14940
14	0.187
14	15001
15	0.156
15	14940
16	0.109
16	15001
17	0.111
17	15001
18	0.227
18	15062
19	0.125
19	14879
20	0.171
20	15001
21	0.14
21	15001
22	0.078
22	15001
23	0.07
23	15123
24	0.063
24	15001
25	0.094
25	15184
26	0.078
26	15062
27	0.062
27	14940
28	0.062
28	15001
29	0.063
29	15001
30	0.063
30	14940
31	0.13
31	15001
32	0.068
32	14940
33	0.094
33	15001
34	0.07
34	15123
35	0.078
35	15001
36	0.063
36	15062
37	0.062
37	15062
38	0.078
38	15123
39	0.109
39	15001
40	0.054
40	15123
41	0.125
41	15001
42	0.078
42	15123
43	0.063
43	15123
44	0.099
44	14940
45	0.078
45	15123
46	0.062
46	15001
47	0.094
47	14940
48	0.07
48	15062
49	0.063
49	15001
50	0.124
50	14940
51	0.103
51	15062
52	0.125
52	15123
53	0.172
53	14879
54	0.078
54	14940
55	0.094
55	15062
56	0.078
56	14818
57	0.078
57	15001
58	0.125
58	14879
59	0.109
59	15001
60	0.11
60	14940
61	0.138
61	14940
62	0.118
62	15001
63	0.094
63	15001
64	0.109
64	15001
65	0.079
65	15001
66	0.079
66	15001
67	0.094
67	15001
68	0.094
68	15001
69	0.155
69	15062
70	0.1
70	15001
71	0.125
71	15001
72	0.125
72	15123
73	0.093
73	15001
74	0.101
74	15001
75	0.122
75	15062
76	0.122
76	15001
77	0.109
77	14879
78	0.125
78	15001
79	0.203
79	15001
80	0.141
80	15184
81	0.109
81	14940
82	0.097
82	15062
83	0.094
83	15062
84	0.078
84	15062
85	0.125
85	15123
86	0.104
86	15001
87	0.095
87	15062
88	0.093
88	15184
89	0.093
89	15062
90	0.094
90	14940
91	0.109
91	14940
92	0.172
92	15001
93	0.142
93	15001
94	0.082
94	15001
95	0.094
95	15123
96	0.094
96	14818
97	0.109
97	15123
98	0.108
98	15062
99	0.159
99	15062
100	0.103
100	15062
101	0.093
101	15062
102	0.109
102	15001
103	0.094
103	15062
104	0.109
104	15062
105	0.119
105	15062
106	0.109
106	15001
107	0.125
107	15001
108	0.109
108	15001
109	0.11
109	15062
110	0.1
110	14940
111	0.157
111	15001
112	0.109
112	15062
113	0.125
113	15001
114	0.125
114	15001
115	0.125
115	15123
116	0.119
116	15001
117	0.109
117	15123
118	0.14
118	15062
119	0.109
119	15184
120	0.103
120	15062
121	0.11
121	15123
122	0.109
122	15001
123	0.109
123	15062
124	0.109
124	15001
125	0.101
125	15123
126	0.109
126	15001
127	0.156
127	15001
128	0.168
128	14940
129	0.145
129	15001
130	0.188
130	15001
131	0.141
131	14940
132	0.109
132	15001
133	0.134
133	15001
134	0.109
134	15062
135	0.11
135	15001
136	0.125
136	14940
137	0.172
137	15062
138	0.109
138	15062
139	0.125
139	15062
140	0.141
140	15123
141	0.127
141	14940
142	0.156
142	14940
143	0.141
143	14940
144	0.131
144	15001
145	0.129
145	15001
146	0.125
146	15062
147	0.187
147	15062
148	0.125
148	15123
149	0.136
149	15001
150	0.141
150	14940
151	0.122
151	15062
152	0.146
152	15062
153	0.127
153	14940
154	0.14
154	15062
155	0.165
155	14940
156	0.129
156	14940
157	0.129
157	15001
158	0.172
158	15062
159	0.146
159	15062
160	0.125
160	15062
161	0.142
161	14940
162	0.125
162	14940
163	0.156
163	15123
164	0.141
164	15123
165	0.165
165	14940
166	0.147
166	15062
167	0.179
167	15001
168	0.172
168	15001
169	0.204
169	14940
170	0.14
170	15123
171	0.14
171	14879
172	0.157
172	14940
173	0.14
173	15062
174	0.156
174	14940
175	0.212
175	15062
176	0.162
176	15062
177	0.157
177	14940
178	0.171
178	15062
179	0.164
179	15062
180	0.15
180	15123
181	0.172
181	15001
182	0.169
182	14940
183	0.156
183	15001
