0	1.903468612936684
1	1.8988687470432046
2	1.8948290028417802
3	1.890420229236099
4	1.887111291489535
5	1.8844007074410287
6	1.8810657857310453
7	1.8783177639952595
8	1.875331215357989
9	1.8730770789967406
10	1.8717926357049754
11	1.869176795706956
12	1.8672300976175678
13	1.8643642651004564
14	1.8625475447521849
15	1.8607478211396844
16	1.8602643890291657
17	1.8600299901354012
18	1.858742333568369
19	1.8578853195442508
20	1.8587828575220728
21	1.8594348055600887
22	1.858908632721274
23	1.8578827828113789
24	1.856590990919784
25	1.855642908372556
26	1.855687609030923
27	1.8546509742205428
28	1.853407112222714
29	1.852019789369928
30	1.8489175745815114
31	1.8467395773048605
32	1.8451123742884412
33	1.8421890819640188
34	1.8404344157807881
35	1.8379207952596268
36	1.8379276094825627
37	1.836684553749681
38	1.8363043640190377
39	1.8342186414877648
40	1.834480872160126
41	1.834044604249118
42	1.8328389832069731
43	1.832687547580922
44	1.8327878325062852
45	1.830780998367687
46	1.8333855641818968
47	1.8317771490438486
48	1.83113876499203
49	1.8306103527466495
50	1.8304592361329777
51	1.8308787118861216
52	1.8310954942819575
53	1.830794341890403
54	1.829443366880493
55	1.8290725317357814
56	1.8282527521319611
57	1.8302786836681273
58	1.8296059260859696
59	1.8281353417473978
60	1.827294022925512
61	1.8272107950627479
62	1.8292226034539902
63	1.8282334078862161
64	1.8265891105944323
65	1.826434829139099
66	1.8281472699450902
67	1.8274977852838767
68	1.8260755651893417
69	1.8259902266049008
70	1.8256745397248613
71	1.8266879779831031
72	1.8274575569913045
73	1.8274534924078112
74	1.8280828817659782
75	1.828198357138578
76	1.8276213784458406
77	1.8273905133919761
78	1.8278902525141165
79	1.8287680444369467
80	1.8295125450162788
81	1.8290698192237433
82	1.8292252078866367
83	1.829090573573014
84	1.8280151249145404
85	1.8266300191148188
86	1.8273972314540479
87	1.8262831930104952
88	1.8281373748363174
89	1.829945628385769
90	1.8290201397956904
91	1.8285998152174299
92	1.8286961972287359
93	1.8304398284490506
94	1.8301828817800883
95	1.8287205535757862
96	1.8294523276930528
97	1.8323104397595256
98	1.8307831579597162
99	1.829053653933154
