0	0.912
1	1.052
2	1.151
3	1.244
4	1.323
5	1.418
6	1.503
7	1.59
8	1.661
9	1.732
10	1.851
11	1.916
12	1.98
13	2.044
14	2.102
15	2.156
16	2.208
17	2.274
18	2.334
19	2.378
20	2.419
21	2.474
22	2.531
23	2.582
24	2.652
25	2.697
26	2.727
27	2.771
28	2.811
29	2.852
30	2.904
31	2.945
32	2.987
33	3.039
34	3.107
35	3.226
36	3.271
37	3.321
38	3.375
39	3.414
40	3.466
41	3.511
42	3.56
43	3.614
44	3.661
45	3.707
46	3.75
47	3.795
48	3.833
49	3.872
50	3.917
51	3.958
52	3.992
53	4.033
54	4.087
55	4.139
56	4.179
57	4.215
58	4.247
59	4.289
60	4.321
61	4.366
62	4.411
63	4.45
64	4.494
65	4.531
66	4.565
67	4.646
68	4.689
69	4.731
70	4.77
71	4.818
72	4.852
73	4.881
74	4.919
75	4.962
76	5.01
77	5.05
78	5.08
79	5.109
80	5.192
81	5.237
82	5.265
83	5.292
84	5.324
85	5.363
86	5.396
87	5.432
88	5.463
89	5.492
90	5.536
91	5.563
92	5.596
93	5.622
94	5.65
95	5.687
96	5.735
97	5.778
98	5.822
99	5.852
100	5.884
101	5.909
102	5.934
103	5.962
104	5.993
105	6.017
106	6.043
107	6.076
108	6.105
109	6.131
110	6.158
111	6.2
112	6.231
113	6.275
114	6.305
115	6.341
116	6.368
117	6.393
118	6.42
119	6.446
120	6.471
121	6.499
122	6.526
123	6.551
124	6.581
125	6.614
126	6.641
127	6.67
128	6.695
129	6.723
130	6.763
131	6.79
132	6.814
133	6.85
134	6.883
135	6.912
136	6.944
137	6.969
138	6.994
139	7.021
140	7.046
141	7.074
142	7.099
143	7.125
144	7.156
145	7.182
146	7.207
147	7.235
148	7.264
149	7.307
150	7.34
151	7.384
152	7.411
153	7.436
154	7.462
155	7.489
156	7.518
157	7.545
158	7.569
159	7.607
160	7.634
161	7.659
162	7.684
163	7.71
164	7.745
165	7.784
166	7.814
167	7.851
168	7.878
169	7.904
170	7.943
171	7.986
172	8.031
173	8.065
174	8.096
175	8.123
176	8.147
177	8.174
178	8.212
179	8.239
180	8.264
181	8.289
182	8.318
183	8.346
184	8.37
185	8.394
186	8.419
187	8.449
188	8.476
189	8.501
190	8.527
191	8.564
192	8.593
193	8.619
194	8.647
195	8.699
196	8.724
197	8.751
198	8.79
199	8.816
===============================================================
Total Time for 200 Iteartions:1109.5040000000001 (s)
Average Time per iteration :5.5475200000000005 (s)
===============================================================
#nodes:4
