0	11.181
1	20.476
2	29.439
3	38.768
4	47.75
5	57.225
6	66.854
7	76.873
8	86.483
9	97.084
10	106.624
11	116.246
12	126.05
13	135.648
14	145.664
15	155.459
16	165.62
17	175.947
18	186.077
19	196.334
20	206.389
21	216.478
22	226.756
23	236.803
24	247.66
25	258.254
26	268.817
27	279.323
28	289.846
29	300.975
30	311.781
31	322.796
32	334.336
33	346.356
34	357.266
35	368.902
36	380.139
37	391.631
38	403.311
39	415.906
40	427.805
41	440.572
42	452.283
43	464.079
44	476.223
45	488.337
46	500.729
47	513.778
48	525.711
49	539.105
50	552.133
51	565.639
52	579.127
53	592.339
54	605.19
55	618.798
56	632.009
57	645.795
58	659.395
59	673.239
60	686.524
61	699.758
62	712.848
63	726.045
64	739.046
65	752.318
66	765.674
67	778.913
68	792.285
69	805.76
70	819.154
71	832.802
72	848.543
73	864.44
74	878.752
75	892.541
76	906.155
77	919.742
78	934.395
79	949.281
80	963.665
