0	1.208
1	0.499
2	0.307
3	0.263
4	0.196
5	0.206
6	0.176
7	0.199
8	0.19
9	0.148
10	0.157
11	0.17
12	0.155
13	0.188
14	0.195
15	0.195
16	0.191
17	0.154
18	0.15
19	0.262
20	0.206
21	0.261
22	0.183
23	0.206
24	0.193
25	0.3
26	0.191
27	0.231
28	0.2
29	0.248
30	0.221
31	0.263
32	0.21
33	0.228
34	0.235
35	0.29
36	0.221
37	0.225
38	0.229
39	0.258
40	0.236
41	0.248
42	0.24
43	0.237
44	0.236
45	0.286
46	0.312
47	0.272
48	0.296
49	0.257
50	0.269
51	0.265
52	0.263
53	0.258
54	0.261
55	0.349
56	0.304
57	0.379
58	0.587
59	0.322
60	0.404
61	0.304
62	0.317
63	0.327
64	0.326
65	0.325
66	0.325
67	0.366
68	0.336
69	0.335
70	0.326
71	0.329
72	0.335
73	0.388
74	0.365
75	0.35
76	0.351
77	0.367
78	0.422
79	0.369
80	0.376
81	0.396
82	0.375
83	0.386
84	0.395
85	0.429
86	0.413
87	0.384
88	0.383
89	0.391
90	0.4
91	0.411
92	0.434
93	0.393
94	0.424
95	0.427
96	0.434
97	0.412
98	0.424
99	0.421
100	0.461
101	0.487
102	0.46
103	0.432
104	0.491
105	0.447
106	0.44
107	0.483
108	0.492
109	0.449
110	0.561
111	0.473
112	0.499
113	0.471
114	0.486
115	0.477
116	0.495
117	0.482
118	0.483
119	0.497
120	0.507
121	0.539
122	0.561
123	0.517
124	0.49
125	0.51
126	0.519
127	0.556
128	0.514
129	0.537
130	0.544
131	0.526
132	0.588
133	0.575
134	0.564
135	0.561
136	0.593
137	0.572
138	0.568
139	0.6
140	0.58
141	0.576
142	0.584
143	0.619
144	0.609
145	0.601
146	0.595
147	0.589
148	0.603
149	0.678
150	0.611
151	0.631
152	0.64
153	0.653
154	0.668
155	0.616
156	0.796
157	0.623
158	0.692
159	0.643
160	0.653
161	0.652
162	0.674
163	0.652
164	0.652
165	0.657
166	0.686
167	0.66
168	0.654
169	0.665
170	0.669
171	0.674
172	0.723
173	0.734
174	0.715
175	0.741
176	0.743
177	0.726
178	0.753
179	0.746
180	0.789
181	0.779
182	0.787
183	0.75
184	0.797
185	0.734
186	0.735
187	0.729
188	0.727
189	0.74
190	0.735
191	0.773
192	0.751
193	0.897
194	0.811
195	0.773
196	0.788
197	0.811
198	0.837
199	0.79
===============================================================
Total Time for 200 Iteartions:93.23599999999999 (s)
Average Time per iteration :0.46617999999999993 (s)
===============================================================
#nodes:0
